sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A4	A3m	A3	C31	C17d	C21	C21ac	C31.1	C17e	C31a	1379_C	C31.10	1393_C	C17f	C31.9	1373_C	C17	1405_C	1396_C	1394_C	1416_C	1412_C	1377_C	C21k	1417_C	1381_C	1392_C	1415_C	1424_C	1411_C	1408_C	C31b	1404_C	C3	1403_C	1410_C	1414_C	1370_C	1398_C	1397_C	1413_C	1420_C	1401_C	C3.14	C17.2	1395_C	1372_C	1409_C	1419_C	1388_C	1374_C	1426_C	1427_C	1378_C	1371_C	1402_C	1418_C	1441_C	1425_C	1432_C	1375_C	1423_C	C21.16	1431_C	1376_C	1406_C	1384_C	1382_C	1428_C	1422_C	1450_C	1407_C	1387_C	1380_C	1383_C	1429_C	1445_C	1449_C	1446_C	1447_C	1385_C	1448_C	1386_C	1437_C	C42.2	1438_C	1440_C	1439_C	1444_C	1389_C	1391_C	D1	D4	D6	D1ab	1365_D	1366_D	1367_D	1368_D	D17d	D17j	D4d	1369_D	D1r	1430_D	D17e	1399_D	D17l	D5m	D17c	D17k	D17	1433_D	1434_D	1451_D	1435_D	1442_D	D1.6	1443_D	1400_D	1436_D	1421_D	G3l	G3m	G3k	1390_G
198	WSH104	WSH104_S133_L001_R1_001.fastq.gz	905401b1a3471e755e24df8ebb01dd023ecb9a9f70ad8249e778a6956cfe2783	WSH104_S133_L001_R2_001.fastq.gz	43258c11762cf613c26037d4d72b9611bead201a5baf782ea4ac4b65f3ea5f28	37104	18949	371	17703	355	1243	15	3	1	15970	34	0	0	3072	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	6116	2871	1443	805	0	270	0	252	159	337	393	293	0	190	218	103	126	359	231	0	146	165	78	85	206	117	0	111	0	133	0	178	0	134	0	0	0	0	70	0	81	99	0	0	75	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	WSH115	WSH115_S170_L001_R1_001.fastq.gz	0f4a9c8d4a1026fde588d1843c4fdf051beb3cc0a9362b9a2e2d46270acf779a	WSH115_S170_L001_R2_001.fastq.gz	74129bdc35da52a501b876d0f85de6aa705e487c2101fd74324bd826d81cc8d1	26898	14284	248	13981	244	303	4	0	0	13070	32	0	0	2883	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	4878	2476	1275	356	0	166	152	191	179	170	252	224	0	149	471	101	100	107	231	0	80	104	86	0	134	0	221	0	0	75	0	0	132	136	0	61	0	141	59	61	0	0	0	0	165	65	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	WSH109	WSH109_S98_L001_R1_001.fastq.gz	043f2910163ce011085fe778766b382eb92a74ce4b199234762a770428587864	WSH109_S98_L001_R2_001.fastq.gz	71cc4764ae82871bc601951887f82366004d647acc40d616d1099e1d27d3a74a	30089	17143	326	16051	309	1089	16	3	1	14824	28	0	0	2928	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	5320	3149	1091	523	0	355	0	251	306	313	376	453	0	220	427	99	153	156	328	0	99	171	0	86	0	246	0	0	0	130	0	144	91	0	0	0	0	0	70	0	0	0	0	0	0	96	0	0	0	0	0	0	0	85	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
216	WSH094	WSH094_S72_L001_R1_001.fastq.gz	590fb509a10e70090584226da0036909810ee1df81b52b1a13d9b315185c0797	WSH094_S72_L001_R2_001.fastq.gz	3f0e7c208e8889b5ebca8958e249c1b1db34b85595efe90c1b5f62b117f1e1e4	57466	28944	490	26808	472	2133	17	3	1	24904	31	0	0	4931	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	8824	5169	1972	855	0	648	0	438	441	369	620	730	0	280	628	184	240	238	570	0	159	312	143	141	0	376	0	131	0	0	0	183	246	0	0	0	0	0	135	0	0	151	0	0	0	142	0	0	180	0	0	0	0	141	0	134	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	WSH086	WSH086_S71_L001_R1_001.fastq.gz	d4d5d7c7be2e0e211187786539500e06feb8e5b75b3b5abf7580a253e33793cc	WSH086_S71_L001_R2_001.fastq.gz	dfcc0f8ac9031660993f1860bf1cbbfda4a96eb21b7ce146f7e83a9aa1c54f86	66130	31222	656	30128	637	1082	17	12	2	27802	55	0	0	4717	569	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	8524	2477	3141	1226	0	363	0	244	243	477	233	228	0	284	232	160	135	516	0	0	216	148	97	0	303	123	440	150	0	288	0	269	0	234	0	0	0	262	0	139	159	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	122	0	99	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1666	1393	765	253	57	60	34	33	253	255	106	0	157	126	143	43	123	129	93	86	0	71	64	0	41	0	0	0	0	40	0	0	0	0	0
185	WSH117	WSH117_S99_L001_R1_001.fastq.gz	94a9ffef67d2a5e2ebba398cb2a2116d7e90d6ee34e6fe00f854413fce968cce	WSH117_S99_L001_R2_001.fastq.gz	21d976493a6429048e33941d639eb88bbf499ec4a1f911ec96c3481fab55fd00	52386	27292	633	26779	619	498	11	15	3	24668	52	0	0	3237	734	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	5015	1602	1870	689	0	183	0	133	101	331	157	145	0	208	150	105	0	344	0	0	98	81	80	0	272	0	260	84	0	183	123	177	0	138	228	0	0	116	0	84	93	0	0	92	85	0	0	0	0	0	0	0	67	0	0	0	78	0	68	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4011	3458	1743	445	219	92	102	88	202	143	0	0	0	174	121	59	101	0	71	60	53	0	0	0	0	0	0	0	0	0	0	5	0	0	0
217	WSH121	WSH121_S147_L001_R1_001.fastq.gz	b77c30382aa9cf51f62012a8cb04474ad4a0f425997b50a6923c05f61f77f01a	WSH121_S147_L001_R2_001.fastq.gz	487d491a50fcc732601d82fe25594f5ec2c53c03ac250776146369aa7b42f127	43219	23070	393	23070	393	0	0	0	0	21550	15	0	0	1647	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	12325	1976	723	413	1606	752	1149	185	465	0	0	0	741	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
190	WSH102	WSH102_S109_L001_R1_001.fastq.gz	68a1d948acabfac57d9a917d021357e19aa27a80a48aa06c05a562fd49b9536c	WSH102_S109_L001_R2_001.fastq.gz	ecf5521054046b50bbfb93b286b83b39da3c3b4fa9701a06beb71e956bce6fb2	26887	15437	265	15437	265	0	0	0	0	14643	22	0	0	1951	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	4	0	0	5762	3038	815	297	994	530	661	258	431	137	0	0	287	94	0	167	153	0	0	304	0	0	145	119	0	0	0	0	0	0	0	0	0	0	0	94	161	0	0	0	0	66	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	WSH127	WSH127_S124_L001_R1_001.fastq.gz	0f33cabc792645d6e8fc1589781b2a23df824d8e053056f61b61e24feb56105b	WSH127_S124_L001_R2_001.fastq.gz	3a70a09e0d42e4fd774868f0a90ae3b7a19ab24d4a6614325f3b7faccf1c8748	86261	51538	822	51538	822	0	0	0	0	48839	24	0	0	5540	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	19087	10380	2421	785	2916	1852	2087	898	1532	492	0	0	0	319	0	507	455	0	0	962	0	0	378	493	0	0	0	0	1064	0	562	0	0	0	0	339	499	0	0	0	0	283	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
193	WSH116	WSH116_S182_L001_R1_001.fastq.gz	ea57a7b54f048a1e5ddf36d11429906c2de7bc50bd73a1d052978eb8d5aa875e	WSH116_S182_L001_R2_001.fastq.gz	ae15e2cf664a1b7f6162d5204fdfcade0cb75b0cf376a4b7e75367b4c0f7f9e2	32355	17888	277	17888	277	0	0	0	0	17095	20	0	0	1751	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	8059	2585	978	335	1134	439	809	264	483	139	0	0	518	0	0	245	0	0	0	0	0	0	103	109	0	0	0	0	307	0	209	0	0	0	0	94	0	0	0	0	0	0	137	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	WSH085	WSH085_S59_L001_R1_001.fastq.gz	e94a746d39a90ee359651dd2edea2249e95f3a84e49a4f2b69b12f707268e798	WSH085_S59_L001_R2_001.fastq.gz	1d641e3b1ae384409025646e26f0b3e7b8bb6aad4916fd0d0717d5166cb68cf6	42962	21094	372	21094	372	0	0	0	0	19602	20	0	0	2373	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	9194	3150	1128	408	1162	445	829	267	618	195	0	0	531	136	0	366	0	0	0	356	0	0	120	138	0	0	0	0	0	127	0	0	0	0	0	99	0	0	0	0	0	159	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	WSH119	WSH119_S123_L001_R1_001.fastq.gz	fc096e3ae3a51539e9994059ac40995b195e20127c1fe995b86157c9ad0d3468	WSH119_S123_L001_R2_001.fastq.gz	954a00c0fa86eb9e95d7324f3ad28a62a612115fe50e64a62c14b06ed53e3462	26668	14959	290	14959	290	0	0	0	0	13955	32	0	0	1795	4	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	5987	1758	1187	860	1097	215	362	143	220	208	0	0	239	116	0	129	79	0	0	0	147	0	100	74	0	0	0	134	0	106	104	113	0	0	0	0	74	0	0	70	83	0	74	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
218	WSH101	WSH101_S97_L001_R1_001.fastq.gz	f50e1e4c0c1f7cb07038ff2d5dddd5023690a28c9a89f0bc589fea05f3d188a4	WSH101_S97_L001_R2_001.fastq.gz	9c4d4043b83dd205f3d3bac211b1a3b285066ed45e403794dda6d9adc59fbf13	37685	21471	410	21457	408	0	0	14	2	19658	35	0	0	1134	394	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	8971	1414	492	329	1107	469	729	129	319	0	0	0	532	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1371	1158	582	141	67	25	25	29	274	213	72	0	104	95	90	0	75	104	66	50	0	55	43	0	33	0	0	22	0	0	0	0	0	0	0
205	WSH122	WSH122_S159_L001_R1_001.fastq.gz	424998c3931e4786173e72a5098920e01ae0f66e422c1f893ef8dcbebcbfb937	WSH122_S159_L001_R2_001.fastq.gz	b557a20de13086d4a8d2e32658238d42d3f44d1a358154879fe5426a024dd974	43396	22567	443	22557	441	0	0	10	2	20542	42	0	0	1902	537	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	7112	1649	763	379	1164	219	636	152	216	186	0	0	590	105	0	79	83	0	0	426	0	0	76	68	0	0	0	0	0	86	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1934	1775	902	195	132	30	45	0	213	189	95	0	108	106	112	51	93	101	79	64	0	51	53	0	38	0	0	31	0	0	0	0	0	0	0
206	WSH105	WSH105_S145_L001_R1_001.fastq.gz	4d7ba433bbb9489ca36f9b8d3792131292dca7c3c868c578edf80175152c21f8	WSH105_S145_L001_R2_001.fastq.gz	4960553b3e7bdaf32bdaaf2c05defd634079bb5bc8caba94cbf43768d04ddb90	56302	29746	570	29740	568	0	0	6	2	27235	34	0	0	2033	818	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData	0	0	0	6784	1350	933	325	1155	212	778	135	234	110	0	0	711	0	0	0	0	0	0	410	0	0	77	73	0	0	0	82	251	0	0	0	0	0	173	0	70	0	0	86	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4942	3929	2075	573	269	119	157	67	214	258	308	0	63	0	0	125	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0
215	WSH123	WSH123_S171_L001_R1_001.fastq.gz	8eb22bb626eb4e36efd7bae7f2caf55c223fd8ccf5c0f21449b8172da31059c4	WSH123_S171_L001_R2_001.fastq.gz	4b16640d79b114400db5f950ef6f56e1d7321c6ce46a79374101da2c705e6cbd	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq_accession																																					513	1306	487	848	1158	18	1156	850	1146	1143	1379	854	1393	1144	853	1373	568	1405	1396	1394	1416	1412	1377	316	1417	1381	1392	1415	1424	1411	1408	1145	1404	15	1403	1410	1414	1370	1398	1397	1413	1420	1401	815	833	1395	1372	1409	1419	1388	1374	1426	1427	1378	1371	1402	1418	1441	1425	1432	1375	1423	841	1431	1376	1406	1384	1382	1428	1422	1450	1407	1387	1380	1383	1429	1445	1449	1446	1447	1385	1448	1386	1437	329	1438	1440	1439	1444	1389	1391	347	57	68	985	1365	1366	1367	1368	386	1080	118	1369	71	1430	147	1399	149	1190	126	1083	123	1433	1434	1451	1435	1442	931	1443	1400	1436	1421	265	1110	1102	1390
