sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
212	WSH106	WSH106_S157_L001_R1_001.fastq.gz	3734b74fe0fd6318e420b1d4155612b9525117fa258eadfc6683c9f5d233634d	WSH106_S157_L001_R2_001.fastq.gz	e3d7401f33d509d0eb6cb31b420c7675ddd4a057ddf2bea79bd19b9c12f8abce	1.8918640576725025	1.0370751802265705	0.012505517139914667	1.0370751802265705	0.012505517139914667	0.0	0.0	0.0	0.0	1.0	0.0006620567897601883	0	0	0	0.05568633220538473	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
199	WSH120	WSH120_S135_L001_R1_001.fastq.gz	583c26a38263fb91313089c73106d5b0a3d1dcbfd2d8525cd90eac2c53df2f2f	WSH120_S135_L001_R2_001.fastq.gz	326f35f3bab4da1c9968264e9a1043162cf19fe5c777fd85c1c4ea12e206924b	2.5644036697247707	1.045229357798165	0.021743119266055044	1.0444036697247707	0.02165137614678899	0.0008256880733944954	9.174311926605505e-05	0.0	0.0	1.0	0.0034862385321100917	0	0	0.013853211009174311	0.043761467889908263	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
195	WSH118	WSH118_S111_L001_R1_001.fastq.gz	1cb2391190c785b07c87a9137707035776cc4a99ff5af99023778005b27ce4de	WSH118_S111_L001_R2_001.fastq.gz	598eb8c2a3526dd195503947b4c9a32787984fa1c0549aa8052bf55a582f6001	2.048298721504431	1.041263613610228	0.01900832036799026	1.041263613610228	0.01900832036799026	0.0	0.0	0.0	0.0	1.0	0.003179327606033958	0	0	0.033349117229249804	0.04139890414665494	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
220	WSH096	WSH096_S96_L001_R1_001.fastq.gz	93057a72605e367d400c42300e2362e439053bd59b2be3e18ad404053e3fa1d9	WSH096_S96_L001_R2_001.fastq.gz	c1b897ff88782a477626e37462ad08373ec8f0a9d0799a994ceed52e28788a2d	2.2276704545454544	1.0414204545454546	0.016306818181818183	1.0414204545454546	0.016306818181818183	0.0	0.0	0.0	0.0	1.0	0.0022727272727272726	0	0	0.03431818181818182	0.04198863636363637	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
210	WSH088	WSH088_S95_L001_R1_001.fastq.gz	aac71fa58ce29625bfc36731a1e30abba6a5d3a96a8b6b0b2253124063eee588	WSH088_S95_L001_R2_001.fastq.gz	f2f20abb890035552313dc0a4ce5191cc3fafcc6a48b3db8c1135ed501bfb81e	2.0716783216783217	1.0467205208584518	0.017723655654690137	1.0467205208584518	0.017723655654690137	0.0	0.0	0.0	0.0	1.0	0.002230528092597058	0	0	0.0425608873884736	0.04177718832891247	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
219	WSH114	WSH114_S158_L001_R1_001.fastq.gz	6600e0edd0159360c668826bfdf505e8f8c517c5c61152b44eedc253b52c8f2b	WSH114_S158_L001_R2_001.fastq.gz	1e9b46c8561d49db6b3b4bb1357145a8481132103206c3aace4b1f9b38eb4074	1.8737071877761031	1.051400654851619	0.01824229509900733	1.0507769866431058	0.018138350397588484	0.0004157788056753807	5.1972350709422586e-05	0.00020788940283769034	5.1972350709422586e-05	1.0	0.0020788940283769037	0	0	0.047814562652668785	0.038979263032066946	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
191	WSH128	WSH128_S136_L001_R1_001.fastq.gz	e70e78ebc262176dc54a2271335ba4aa1dc0d3765c1d5679965513fe4cba8a4f	WSH128_S136_L001_R2_001.fastq.gz	51d773bd2a9d6ebf4536cb8e3fbf96fb3b922e75cba1137d4957a314898335fb	2.060502189193883	1.1319457774609007	0.021160684088810888	1.1244229943053536	0.02088646356066215	0.006105977093445215	0.00010054752698787032	0.001416806062101809	0.0001736730011608669	1.0	0.0004387528450379795	0	0	0.10014533687991885	0.030849809416732935	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
196	WSH087	WSH087_S83_L001_R1_001.fastq.gz	23c14b605998977394c6debea3c06cc7d41ded5a9bdd12fc7dc159ad7a6e1b03	WSH087_S83_L001_R2_001.fastq.gz	411a1d51741ca0107a71f2ce5602da588344ae377e6a427a136ee8b713ae5b9e	2.323157986413517	1.1017244382511757	0.024560181153109213	1.0982407246124368	0.024168263368751088	0.002917610172443825	0.0002612785229054172	0.0005661034662950706	0.0001306392614527086	1.0	0.002220867444696046	0	0	0.0980665389304999	0.03496777564884166	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
202	WSH092	WSH092_S48_L001_R1_001.fastq.gz	98a7cd26dee7b19d55ef6370b8d5b4d3e867b87216194151dc6743159959e475	WSH092_S48_L001_R2_001.fastq.gz	2b9dc4d3d392b17c91bc5ab7c7015ae47abaf571b8a38de4527bc565625b1e4c	2.321244385293628	1.1094105251483393	0.02134974768480009	1.0897798480563412	0.02085066267398658	0.019630677091998002	0.0004990850108135085	0.0	0.0	1.0	0.0016636167027116952	0	0	0.1288193866799756	0.00022181556036155936	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
204	WSH107	WSH107_S169_L001_R1_001.fastq.gz	b6a1b495c4190016aa6b007b2b2c683eff97a7e79b7206754c12ba870d2bfb90	WSH107_S169_L001_R2_001.fastq.gz	733336b9766e01b0a3af51b4d28ed52c9f0387c1860669c8815ce835021c0e30	2.181941896929176	1.1058517247500148	0.01946630376900775	1.0863262528844446	0.019170463286196083	0.019525471865570083	0.00029584048281166794	0.0	0.0	1.0	0.001597538607183007	0	0	0.1379208330867996	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
201	WSH112	WSH112_S134_L001_R1_001.fastq.gz	075836615105cd2a6f5ae3ba61cdecbbae73fc0449b6fa376c2a95ac9e4192e5	WSH112_S134_L001_R2_001.fastq.gz	6cda5d0e4b9ae31a5d2fdb51ed67911767bde09b7fafd02a4451c703fa3fb204	2.087463366981439	1.0976229241289481	0.021230869423640508	1.0789970693585151	0.020970367958319764	0.018625854770433083	0.00026050146532074245	0.0	0.0	1.0	0.0015630087919244547	0	0	0.12927385216541842	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
222	WSH108	WSH108_S181_L001_R1_001.fastq.gz	9656c93c10ecfecfceef6d6b2aed04688e7f99e93891955f6f0fea68b337e4ce	WSH108_S181_L001_R2_001.fastq.gz	6b474e116e0d629bad1b5af86ef2d0c5d449a1c32d09a33c328ed857d842e06c	2.0619721524766037	1.0893060944989728	0.01951609221638895	1.0606596667427528	0.0190595754393974	0.02864642775622004	0.00045651677699155445	0.0	0.0	1.0	0.0014266149280986076	0	0	0.20098151107053186	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
221	WSH113	WSH113_S146_L001_R1_001.fastq.gz	ffe1720c50df70eee75f28ad4ee902f9656bfe61a436f091ba1f09b2d6260584	WSH113_S146_L001_R2_001.fastq.gz	136bad14438bbc68cc89d5f121000a19dc77868932dc5b5febbac7406f9ae58f	1.9747911060756267	1.0750601897748195	0.022942925931171223	1.0633054808100835	0.0223764339328707	0.011754708964735874	0.000566491998300524	0.0	0.0	1.0	0.004815181985554454	0	0	0.17957796346126612	0.000566491998300524	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
197	WSH110	WSH110_S110_L001_R1_001.fastq.gz	128af4124a4cc613b92175799fd4b26a294007f3d0f30872c83aad156edbcf68	WSH110_S110_L001_R2_001.fastq.gz	dce5d6da467a1d452c5dd1b9b6d4c210e60fefae5086f4c62df4abcb0b5da5db	2.333760588497548	1.1902585822559073	0.025691038787338385	1.1083370485956308	0.024576460098082925	0.08158716005349978	0.0010588497547926884	0.00033437360677663843	5.572893446277307e-05	1.0	0.001616139099420419	0	0	0.2050824788230049	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
198	WSH104	WSH104_S133_L001_R1_001.fastq.gz	905401b1a3471e755e24df8ebb01dd023ecb9a9f70ad8249e778a6956cfe2783	WSH104_S133_L001_R2_001.fastq.gz	43258c11762cf613c26037d4d72b9611bead201a5baf782ea4ac4b65f3ea5f28	2.323356293049468	1.1865372573575454	0.023231058234189104	1.108515967438948	0.022229179711959923	0.0778334376956794	0.000939261114589856	0.0001878522229179712	6.261740763932373e-05	1.0	0.002128991859737007	0	0	0.1923606762680025	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
203	WSH115	WSH115_S170_L001_R1_001.fastq.gz	0f4a9c8d4a1026fde588d1843c4fdf051beb3cc0a9362b9a2e2d46270acf779a	WSH115_S170_L001_R2_001.fastq.gz	74129bdc35da52a501b876d0f85de6aa705e487c2101fd74324bd826d81cc8d1	2.0579954093343535	1.092884468247896	0.01897475133894415	1.0697016067329763	0.018668706962509565	0.023182861514919665	0.000306044376434583	0.0	0.0	1.0	0.002448355011476664	0	0	0.22058148431522576	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
213	WSH109	WSH109_S98_L001_R1_001.fastq.gz	043f2910163ce011085fe778766b382eb92a74ce4b199234762a770428587864	WSH109_S98_L001_R2_001.fastq.gz	71cc4764ae82871bc601951887f82366004d647acc40d616d1099e1d27d3a74a	2.029749055585537	1.15643550998381	0.02199136535348084	1.0827711818672423	0.020844576362655153	0.07346195358877496	0.0010793308148947653	0.00020237452779276849	6.745817593092283e-05	1.0	0.0018888289260658392	0	0	0.19751753912574205	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
216	WSH094	WSH094_S72_L001_R1_001.fastq.gz	590fb509a10e70090584226da0036909810ee1df81b52b1a13d9b315185c0797	WSH094_S72_L001_R2_001.fastq.gz	3f0e7c208e8889b5ebca8958e249c1b1db34b85595efe90c1b5f62b117f1e1e4	2.3075008030838418	1.1622229360745262	0.019675554127850946	1.0764535817539351	0.018952778670093158	0.0856488917442981	0.000682621265660135	0.00012046257629296498	4.0154192097655e-05	1.0	0.0012447799550273047	0	0	0.19800032123353678	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
186	WSH086	WSH086_S71_L001_R1_001.fastq.gz	d4d5d7c7be2e0e211187786539500e06feb8e5b75b3b5abf7580a253e33793cc	WSH086_S71_L001_R2_001.fastq.gz	dfcc0f8ac9031660993f1860bf1cbbfda4a96eb21b7ce146f7e83a9aa1c54f86	2.3786058556938348	1.123012732896914	0.023595424789583482	1.0836630458240415	0.02291202071793396	0.038918063448672754	0.0006114668009495719	0.00043162362419969785	7.193727069994964e-05	1.0	0.0019782749442486154	0	0	0.1696640529458312	0.020466153514135672	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
185	WSH117	WSH117_S99_L001_R1_001.fastq.gz	94a9ffef67d2a5e2ebba398cb2a2116d7e90d6ee34e6fe00f854413fce968cce	WSH117_S99_L001_R2_001.fastq.gz	21d976493a6429048e33941d639eb88bbf499ec4a1f911ec96c3481fab55fd00	2.123641965299173	1.1063726285065671	0.025660775093238202	1.085576455326739	0.02509323820334036	0.020188097940651857	0.0004459218420625912	0.0006080752391762607	0.00012161504783525215	1.0	0.002107994162477704	0	0	0.13122263661423708	0.02975514837035836	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
217	WSH121	WSH121_S147_L001_R1_001.fastq.gz	b77c30382aa9cf51f62012a8cb04474ad4a0f425997b50a6923c05f61f77f01a	WSH121_S147_L001_R2_001.fastq.gz	487d491a50fcc732601d82fe25594f5ec2c53c03ac250776146369aa7b42f127	2.0055220417633413	1.0705336426914154	0.018236658932714617	1.0705336426914154	0.018236658932714617	0.0	0.0	0.0	0.0	1.0	0.0006960556844547563	0	0	0.07642691415313226	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
190	WSH102	WSH102_S109_L001_R1_001.fastq.gz	68a1d948acabfac57d9a917d021357e19aa27a80a48aa06c05a562fd49b9536c	WSH102_S109_L001_R2_001.fastq.gz	ecf5521054046b50bbfb93b286b83b39da3c3b4fa9701a06beb71e956bce6fb2	1.8361674520248583	1.054223861230622	0.018097384415761798	1.054223861230622	0.018097384415761798	0.0	0.0	0.0	0.0	1.0	0.0015024243665915453	0	0	0.13323772451000476	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
189	WSH127	WSH127_S124_L001_R1_001.fastq.gz	0f33cabc792645d6e8fc1589781b2a23df824d8e053056f61b61e24feb56105b	WSH127_S124_L001_R2_001.fastq.gz	3a70a09e0d42e4fd774868f0a90ae3b7a19ab24d4a6614325f3b7faccf1c8748	1.7662319048301562	1.055263211777473	0.01683081144167571	1.055263211777473	0.01683081144167571	0.0	0.0	0.0	0.0	1.0	0.0004914105530416266	0	0	0.11343393599377546	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
193	WSH116	WSH116_S182_L001_R1_001.fastq.gz	ea57a7b54f048a1e5ddf36d11429906c2de7bc50bd73a1d052978eb8d5aa875e	WSH116_S182_L001_R2_001.fastq.gz	ae15e2cf664a1b7f6162d5204fdfcade0cb75b0cf376a4b7e75367b4c0f7f9e2	1.8926586721263527	1.0463878326996199	0.016203568294823046	1.0463878326996199	0.016203568294823046	0.0	0.0	0.0	0.0	1.0	0.00116993272886809	0	0	0.10242761041240128	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
194	WSH085	WSH085_S59_L001_R1_001.fastq.gz	e94a746d39a90ee359651dd2edea2249e95f3a84e49a4f2b69b12f707268e798	WSH085_S59_L001_R2_001.fastq.gz	1d641e3b1ae384409025646e26f0b3e7b8bb6aad4916fd0d0717d5166cb68cf6	2.1917151311090706	1.0761146821752883	0.018977655341291706	1.0761146821752883	0.018977655341291706	0.0	0.0	0.0	0.0	1.0	0.001020304050607081	0	0	0.12105907560453016	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
209	WSH119	WSH119_S123_L001_R1_001.fastq.gz	fc096e3ae3a51539e9994059ac40995b195e20127c1fe995b86157c9ad0d3468	WSH119_S123_L001_R2_001.fastq.gz	954a00c0fa86eb9e95d7324f3ad28a62a612115fe50e64a62c14b06ed53e3462	1.910999641705482	1.0719455392332498	0.020781082049444642	1.0719455392332498	0.020781082049444642	0.0	0.0	0.0	0.0	1.0	0.0022930849158007884	0	0	0.12862773199570046	0.00028663561447509855	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
218	WSH101	WSH101_S97_L001_R1_001.fastq.gz	f50e1e4c0c1f7cb07038ff2d5dddd5023690a28c9a89f0bc589fea05f3d188a4	WSH101_S97_L001_R2_001.fastq.gz	9c4d4043b83dd205f3d3bac211b1a3b285066ed45e403794dda6d9adc59fbf13	1.9170312341031641	1.0922270831213756	0.020856648692644215	1.091514904873334	0.020754908942924002	0.0	0.0	0.0007121782480415098	0.00010173974972021569	1.0	0.0017804456201037746	0	0	0.05768643809136229	0.020042730694882493	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
205	WSH122	WSH122_S159_L001_R1_001.fastq.gz	424998c3931e4786173e72a5098920e01ae0f66e422c1f893ef8dcbebcbfb937	WSH122_S159_L001_R2_001.fastq.gz	b557a20de13086d4a8d2e32658238d42d3f44d1a358154879fe5426a024dd974	2.1125498977704216	1.0985785220523805	0.021565572972446694	1.0980917145360725	0.021468211469185084	0.0	0.0	0.0004868075163080518	9.736150326161036e-05	1.0	0.0020445915684938177	0	0	0.09259078960179146	0.02614156362574238	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
206	WSH105	WSH105_S145_L001_R1_001.fastq.gz	4d7ba433bbb9489ca36f9b8d3792131292dca7c3c868c578edf80175152c21f8	WSH105_S145_L001_R2_001.fastq.gz	4960553b3e7bdaf32bdaaf2c05defd634079bb5bc8caba94cbf43768d04ddb90	2.0672663851661466	1.0921975399302368	0.020928951716541216	1.0919772351753259	0.02085551679823756	0.0	0.0	0.00022030475491096016	7.343491830365339e-05	1.0	0.0012483936111621077	0	0	0.07464659445566366	0.03003488158619424	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	12/4/19	NoData
215	WSH123	WSH123_S171_L001_R1_001.fastq.gz	8eb22bb626eb4e36efd7bae7f2caf55c223fd8ccf5c0f21449b8172da31059c4	WSH123_S171_L001_R2_001.fastq.gz	4b16640d79b114400db5f950ef6f56e1d7321c6ce46a79374101da2c705e6cbd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidate	montipora	capitata	999.00000000	999.00000000	7/19/19	NoData
